customer_id,region,subscription_plan,contract_type,tenure_months,monthly_logins,customer_satisfaction_score,industry,company_size,years_in_business,monthly_subscription_fee_gbp,discount_percentage,employee_count,active_users,feature_usage_score,avg_session_duration_minutes,projects_created,integrations_enabled,support_tickets_last_6m,avg_resolution_time_hours,payment_failures_last_12m,email_open_rate,webinar_attendance_count,monthly_recurring_revenue,lifetime_value,signup_date,last_login_date,customer_segment,acquisition_channel,churn
CF12099,Wales,Starter,Annual,11,52.0,,Healthcare,Large,8,79,25,290,188,37.0,21.0,15,18,2,9,0,26.0,10,67.38,741.18,2023-03-21,2024-03-07,Smb,Google Ads,No
CF12965,West Midlands,Starter,Monthly,7,51.0,8.0,Finance,Large,29,79,12,953,445,71.0,119.0,181,0,1,39,3,,10,94.54,661.78,2023-01-10,2023-04-18,Smb,Google Ads,No
CF00765,North East,Professional,Annual,11,54.0,1.0,Logistics,Medium,5,29,10,210,141,,139.0,60,3,2,48,3,,7,29.94,329.34,2022-04-05,2022-04-19,Mid-Market,Direct,No
CF06926,South West,Starter,Monthly,7,41.0,9.0,Logistics,Small,15,29,4,44,13,42.0,10.0,144,1,3,30,4,58.0,7,33.08,231.56,2021-07-02,2021-12-30,Smb,Google Ads,No
CF07826,Scotland,Starter,Monthly,55,53.0,10.0,Technology,Medium,3,29,21,216,135,2.0,101.0,197,17,0,25,1,65.0,8,25.62,1409.1,2024-11-23,2025-01-09,Smb,Linkedin,No
CF00416,South East,Professional,Monthly,2,43.0,6.0,Education,Micro,25,29,35,7,5,48.0,85.0,74,7,2,3,4,84.0,11,29.23,58.46,2023-10-25,2024-04-17,Mid-Market,Direct,Yes
CF03706,North East,Professional,Monthly,27,48.0,3.0,Finance,Small,18,29,33,15,7,53.0,94.0,92,8,2,68,0,72.0,5,34.35,927.45,2024-03-19,2024-04-18,Mid-Market,Linkedin,No
CF01820,Scotland,Starter,Monthly,10,47.0,8.0,Manufacturing,Micro,5,199,6,7,1,49.0,179.0,43,18,1,49,1,72.0,2,187.45,1874.5,2024-09-26,2025-06-20,Smb,Referral,No
CF12090,Wales,Professional,Monthly,1,47.0,9.0,Technology,Medium,20,79,15,245,109,60.0,176.0,187,9,1,5,2,42.0,0,94.55,94.55,2022-02-03,2022-06-06,Smb,Linkedin,No
CF05386,London,Starter,Annual,34,46.0,9.0,Technology,Medium,6,79,1,193,64,82.0,47.0,68,17,2,39,5,12.0,10,63.75,2167.5,2024-01-25,2024-02-20,Smb,Organic Search,No
CF04405,West Midlands,Starter,Monthly,15,46.0,9.0,Healthcare,Large,11,29,15,778,556,80.0,12.0,74,3,2,14,3,92.0,3,34.49,517.35,2020-02-08,2020-06-09,Smb,Direct,No
CF10757,London,Professional,Annual,35,54.0,9.0,Finance,Micro,5,199,25,4,1,3.0,36.0,125,18,1,55,0,78.0,2,184.73,6465.55,2025-05-06,2025-06-20,Mid-Market,Linkedin,No
CF13952,East Midlands,Professional,Monthly,27,37.0,3.0,Healthcare,Micro,27,199,4,10,5,75.0,156.0,116,16,3,66,2,74.0,5,166.33,4490.91,2024-12-01,2025-04-30,Mid-Market,Google Ads,No
CF09546,Scotland,Professional,Monthly,1,42.0,4.0,Finance,Medium,24,79,33,84,37,27.0,46.0,66,3,1,4,0,54.0,2,88.21,88.21,2024-05-20,2024-08-26,Smb,Linkedin,Yes
CF05923,West Midlands,Starter,Monthly,3,40.0,7.0,Healthcare,Small,21,29,25,11,6,73.0,130.0,67,14,3,57,3,94.0,8,28.09,84.27,2023-06-18,2024-03-13,Smb,Partner,No
CF02128,South West,Professional,Monthly,7,45.0,4.0,Retail,Micro,16,29,6,7,2,4.0,74.0,71,5,2,6,4,69.0,4,32.35,226.45,2020-07-22,2021-03-26,Smb,Partner,Yes
CF09183,North West,Starter,Monthly,18,39.0,3.0,Manufacturing,Medium,23,29,26,156,81,72.0,77.0,13,5,2,9,1,73.0,10,29.96,539.28,2022-11-12,2022-12-03,Smb,Direct,No
CF06530,London,Professional,Monthly,18,51.0,7.0,Education,Micro,11,79,31,2,0,51.0,34.0,79,3,2,10,4,52.0,10,65.98,1187.64,2024-08-01,2024-08-18,Smb,Referral,No
CF01700,West Midlands,Starter,Monthly,16,56.0,1.0,Technology,Micro,4,79,29,9,3,21.0,18.0,182,17,2,10,0,60.0,11,79.19,1267.04,2023-10-29,2024-07-14,Smb,Google Ads,Yes
CF07504,South East,Enterprise,Monthly,10,61.0,7.0,Retail,Small,30,29,32,36,8,63.0,178.0,172,15,3,1,0,35.0,3,30.78,307.8,2023-09-05,2024-06-12,Smb,Organic Search,No
CF10989,Scotland,Professional,Annual,3,43.0,6.0,Healthcare,Small,8,79,13,47,35,43.0,22.0,14,1,0,12,3,90.0,2,69.47,208.41,2025-03-31,2025-04-20,Smb,Direct,No
CF03943,South East,Starter,Annual,9,44.0,7.0,Retail,Micro,11,29,33,7,3,12.0,114.0,119,11,2,30,0,75.0,4,25.47,229.23,2020-10-28,2021-07-03,Smb,Partner,No
CF14973,South East,Professional,Monthly,20,37.0,8.0,Education,Medium,26,29,27,169,102,8.0,103.0,60,6,2,30,2,31.0,3,31.52,630.4,2021-06-17,2021-06-23,Mid-Market,Partner,No
CF04918,South West,Starter,Monthly,3,40.0,4.0,Logistics,Medium,6,29,0,174,98,55.0,92.0,148,14,1,63,5,90.0,4,34.45,103.35,2021-08-28,2022-02-11,Mid-Market,Organic Search,Yes
CF04482,North West,Starter,Monthly,57,49.0,10.0,Retail,Micro,5,79,4,4,2,19.0,117.0,80,16,3,40,3,18.0,3,89.24,5086.68,2021-08-06,2022-06-13,Mid-Market,Referral,Yes
CF01853,North East,Starter,Monthly,5,42.0,10.0,Healthcare,Micro,24,29,33,10,2,50.0,141.0,180,11,4,1,0,,5,29.81,149.05,2020-10-01,2020-11-19,Smb,Direct,No
CF07282,East Midlands,Enterprise,Annual,17,42.0,9.0,Healthcare,Small,6,29,6,30,23,16.0,83.0,166,12,2,68,4,96.0,6,29.1,494.7,2024-09-25,2025-06-20,Smb,Partner,No
CF01630,Scotland,Professional,Monthly,8,41.0,2.0,Logistics,Medium,11,79,22,165,107,89.0,158.0,62,10,2,62,0,56.0,9,78.85,630.8,2024-08-14,2025-01-30,Smb,Google Ads,No
CF14486,South East,Professional,Monthly,10,45.0,8.0,Technology,Small,25,29,3,19,14,52.0,73.0,120,4,6,5,5,61.0,1,23.53,235.3,2024-02-04,2024-10-08,Mid-Market,Partner,Yes
CF08744,North West,Starter,Annual,15,46.0,2.0,Finance,Small,16,199,30,48,24,10.0,,35,8,4,13,0,20.0,2,238.45,3576.75,2023-07-02,2023-07-13,Mid-Market,Google Ads,No
CF10087,East Midlands,Starter,Annual,24,43.0,6.0,Technology,Small,8,79,12,43,31,87.0,112.0,95,13,1,33,3,3.0,0,72.99,1751.76,2022-04-10,2022-08-17,Mid-Market,Direct,No
CF03150,East Midlands,Starter,Monthly,5,54.0,6.0,Healthcare,Large,28,79,24,348,233,40.0,12.0,150,2,5,11,3,75.0,1,88.11,440.55,2023-11-24,2024-07-29,Smb,Linkedin,No
CF00072,North West,Starter,Monthly,61,44.0,7.0,Logistics,Micro,18,79,23,6,1,46.0,90.0,194,16,0,4,1,38.0,2,82.32,5021.52,2020-02-01,2020-12-01,Smb,Google Ads,No
CF14756,South East,Professional,Monthly,24,54.0,4.0,Logistics,Small,19,29,38,39,18,99.0,94.0,116,19,5,31,4,35.0,6,26.29,630.96,2020-09-27,2021-04-07,Mid-Market,Organic Search,Yes
CF11283,North West,Starter,Monthly,7,43.0,1.0,Manufacturing,Small,24,29,3,36,19,11.0,121.0,175,1,2,70,1,99.0,5,33.37,233.59,2023-04-09,2023-06-08,Smb,Linkedin,No
CF08403,South East,Starter,Monthly,27,49.0,6.0,Manufacturing,Micro,24,29,16,3,1,,69.0,130,16,3,52,5,67.0,1,26.68,720.36,2022-08-15,2022-09-19,Smb,Referral,No
CF12010,South East,Starter,Monthly,13,41.0,8.0,Logistics,Small,24,79,34,46,27,98.0,90.0,33,8,0,47,2,45.0,6,87.13,1132.69,2025-05-24,2025-06-20,Mid-Market,Organic Search,No
CF00643,East Midlands,Starter,Monthly,10,51.0,9.0,Finance,Small,3,79,34,36,28,54.0,19.0,21,12,2,37,5,23.0,0,80.85,808.5,2020-10-05,2020-12-29,Smb,Linkedin,No
CF02917,South West,Professional,Annual,3,39.0,,Manufacturing,Micro,8,79,15,2,0,8.0,128.0,143,17,1,63,4,5.0,7,87.58,262.74,2022-02-06,2023-01-26,Mid-Market,Google Ads,Yes
CF03991,London,Professional,Annual,43,49.0,4.0,Technology,Small,8,199,26,19,11,69.0,62.0,132,15,3,47,3,37.0,6,159.45,6856.35,2024-11-03,2025-06-20,Smb,Organic Search,No
CF03175,South West,Enterprise,Monthly,11,41.0,,Technology,Small,19,29,25,36,14,25.0,76.0,115,12,1,56,2,76.0,8,30.66,337.26,2022-01-02,2022-05-14,Smb,Google Ads,Yes
CF08790,Wales,Starter,Annual,14,52.0,3.0,Manufacturing,Small,2,29,11,27,16,30.0,48.0,30,11,1,61,4,14.0,11,29.9,418.6,2024-07-02,2025-06-03,Mid-Market,Referral,No
CF01428,West Midlands,Enterprise,Annual,48,51.0,4.0,Finance,Medium,2,79,20,133,52,64.0,22.0,54,5,0,19,5,11.0,4,91.15,4375.2,2022-12-26,2023-12-01,Smb,Google Ads,No
CF07561,Scotland,Professional,Monthly,33,41.0,10.0,Technology,Small,14,79,10,44,27,86.0,55.0,29,15,2,39,0,31.0,8,67.21,2217.93,2022-11-15,2023-04-21,Smb,Direct,No
CF05351,West Midlands,Professional,Annual,9,45.0,10.0,Manufacturing,Micro,8,79,7,6,3,19.0,70.0,180,10,3,5,1,96.0,2,75.63,680.67,2023-06-30,2023-07-03,Smb,Direct,No
CF09157,North East,Enterprise,Monthly,5,52.0,10.0,Logistics,Micro,14,29,30,6,2,73.0,142.0,49,3,3,14,0,62.0,8,28.22,141.1,2023-05-30,2023-10-18,Smb,Direct,No
CF13954,London,Professional,Annual,8,48.0,7.0,Manufacturing,Small,24,79,6,38,14,62.0,83.0,31,13,3,10,1,69.0,11,68.8,550.4,2025-03-24,2025-06-20,Smb,Direct,No
CF14701,South East,Starter,Monthly,7,54.0,3.0,Education,Small,2,29,12,22,8,51.0,127.0,157,1,3,19,4,27.0,0,27.27,190.89,2020-11-14,2021-02-22,Mid-Market,Linkedin,No
CF00191,South West,Enterprise,Annual,28,,5.0,Education,Micro,4,29,28,8,6,73.0,109.0,176,8,2,43,5,46.0,7,24.96,698.88,2024-12-07,2025-06-20,Smb,Direct,No
CF14687,North East,Starter,Monthly,30,30.0,4.0,Healthcare,Large,25,29,17,679,291,89.0,128.0,156,16,2,24,4,,3,30.6,918.0,2023-05-07,2023-11-15,Smb,Partner,Yes
CF08642,London,Starter,Annual,6,49.0,6.0,Education,Small,19,29,18,17,12,84.0,59.0,84,11,3,69,1,23.0,2,24.83,148.98,2023-11-22,2024-02-20,Mid-Market,Linkedin,No
CF10409,South West,Enterprise,Monthly,13,34.0,4.0,Manufacturing,Small,20,199,28,39,21,36.0,109.0,122,17,1,21,3,4.0,2,217.62,2829.06,2020-05-26,2021-03-29,Smb,Google Ads,Yes
CF12840,Wales,Professional,Monthly,22,47.0,9.0,Education,Small,26,79,6,43,27,53.0,156.0,128,19,1,67,4,11.0,9,74.46,1638.12,2025-05-12,2025-06-20,Mid-Market,Organic Search,No
CF08085,Wales,Starter,Annual,17,31.0,6.0,Technology,Micro,22,29,16,9,1,2.0,14.0,32,5,5,17,4,84.0,5,25.91,440.47,2022-11-05,2022-12-11,Smb,Google Ads,No
CF12217,East Midlands,Starter,Monthly,18,48.0,3.0,Retail,Medium,22,29,27,145,83,39.0,132.0,145,15,3,4,0,20.0,1,29.57,532.26,2021-02-25,2021-03-08,Smb,Referral,No
CF03054,East Midlands,Starter,Annual,2,44.0,8.0,Education,Micro,23,79,15,1,0,47.0,,17,5,1,15,2,91.0,8,84.09,168.18,2020-11-23,2021-10-04,Enterprise,Google Ads,No
CF05807,London,Starter,Annual,28,42.0,7.0,Retail,Micro,25,29,20,1,0,38.0,45.0,49,1,1,13,1,,4,32.53,910.84,2022-05-17,2022-12-21,Mid-Market,Partner,No
CF10410,East Midlands,Professional,Monthly,22,38.0,,Technology,Micro,17,29,11,5,1,8.0,119.0,32,6,3,26,3,82.0,3,32.74,720.28,2023-06-10,2024-03-14,Mid-Market,Referral,No
CF12647,North East,Starter,Monthly,41,46.0,5.0,Finance,Micro,16,79,17,5,1,44.0,86.0,191,17,1,36,1,42.0,1,66.67,2733.47,2022-06-11,2023-03-19,Smb,Partner,No
CF05746,East Midlands,Professional,Monthly,38,53.0,6.0,Finance,Medium,7,29,0,248,110,66.0,70.0,147,19,3,25,3,33.0,6,26.58,1010.04,2025-01-12,2025-06-20,Smb,Referral,No
CF08074,East Midlands,Professional,Monthly,1,42.0,5.0,Education,Micro,9,29,20,9,2,16.0,13.0,119,15,2,69,1,28.0,6,28.89,28.89,2023-07-24,2023-12-01,Smb,Linkedin,Yes
CF08419,North West,Starter,Monthly,22,40.0,1.0,Education,Small,21,199,19,38,19,25.0,44.0,67,7,4,12,2,62.0,9,218.92,4816.24,2020-07-17,2020-11-25,Smb,Direct,Yes
CF06809,West Midlands,Starter,Monthly,9,40.0,9.0,Retail,Medium,8,29,38,120,68,68.0,64.0,144,4,0,45,3,0.0,6,33.75,303.75,2024-03-30,2024-07-06,Mid-Market,Organic Search,No
CF01616,Scotland,Professional,Monthly,1,50.0,3.0,Manufacturing,Micro,29,29,36,7,4,1.0,74.0,111,19,1,49,4,97.0,6,31.95,31.95,2020-12-22,2021-06-17,Enterprise,Google Ads,Yes
CF12992,South East,Starter,Monthly,7,46.0,2.0,Healthcare,Micro,8,29,6,10,3,91.0,8.0,153,14,2,59,5,1.0,1,30.44,213.08,2020-03-01,2020-03-09,Enterprise,Partner,Yes
CF10499,London,Professional,Monthly,9,52.0,5.0,Retail,Small,13,29,38,17,6,45.0,160.0,78,2,2,25,3,59.0,9,34.26,308.34,2020-10-09,2021-09-08,Mid-Market,Referral,No
CF10749,North West,Starter,Monthly,5,42.0,7.0,Logistics,Medium,5,79,9,90,38,65.0,107.0,106,6,1,46,5,20.0,8,77.5,387.5,2022-07-25,2022-08-15,Smb,Direct,Yes
CF13794,Scotland,Starter,Monthly,5,37.0,3.0,Manufacturing,Micro,19,29,19,9,6,1.0,173.0,133,3,2,49,5,38.0,5,27.87,139.35,2020-07-15,2021-07-05,Mid-Market,Referral,No
CF06930,West Midlands,Starter,Monthly,56,57.0,2.0,Manufacturing,Small,9,29,27,33,18,30.0,48.0,198,4,3,47,4,16.0,7,29.4,1646.4,2022-03-28,2022-08-20,Mid-Market,Organic Search,Yes
CF08919,East Midlands,Starter,Monthly,8,43.0,7.0,Retail,Micro,29,79,18,3,1,60.0,125.0,33,4,2,13,1,78.0,10,84.49,675.92,2023-11-16,2024-04-16,Smb,Organic Search,No
CF10522,South West,Professional,Monthly,16,44.0,4.0,Healthcare,Medium,18,79,23,166,116,99.0,114.0,121,14,1,23,2,77.0,8,93.23,1491.68,2020-08-03,2020-09-22,Smb,Direct,No
CF05166,North East,Professional,Monthly,14,50.0,8.0,Logistics,Micro,18,29,18,2,0,53.0,6.0,161,0,3,53,2,79.0,9,31.04,434.56,2022-12-28,2023-04-02,Smb,Partner,No
CF05574,North West,Professional,Annual,18,51.0,2.0,Technology,Micro,6,29,10,7,3,41.0,133.0,13,6,2,53,0,58.0,1,33.0,594.0,2024-11-28,2025-02-23,Smb,Linkedin,No
CF06262,West Midlands,Starter,Monthly,10,40.0,8.0,Finance,Micro,18,29,20,2,0,99.0,86.0,109,7,2,47,4,51.0,8,26.77,267.7,2025-05-26,2025-06-20,Smb,Google Ads,No
CF02052,West Midlands,Professional,Annual,15,50.0,6.0,Finance,Small,13,79,16,46,31,61.0,175.0,104,3,0,14,3,69.0,9,77.96,1169.4,2025-03-16,2025-06-20,Smb,Organic Search,No
CF09010,South East,Professional,Monthly,7,49.0,3.0,Finance,Micro,5,79,33,3,1,51.0,19.0,34,16,0,10,2,69.0,8,83.5,584.5,2020-03-28,2020-09-19,Smb,Partner,No
CF07400,West Midlands,Starter,Annual,17,3253.0,8.0,Manufacturing,Micro,19,199,16,8,6,86.0,176.0,36,14,4,53,0,35.0,0,226.59,3852.03,2021-01-06,2021-02-18,Smb,Organic Search,No
CF06584,Scotland,Professional,Monthly,25,41.0,3.0,Logistics,Small,18,79,7,43,28,13.0,17.0,44,17,4,26,4,57.0,6,67.35,1683.75,2025-01-31,2025-04-12,Mid-Market,Direct,Yes
CF08222,North West,Starter,Monthly,22,44.0,2.0,Technology,Micro,29,79,17,9,3,38.0,158.0,128,7,4,20,1,26.0,8,93.54,2057.88,2022-02-15,2022-09-19,Mid-Market,Direct,No
CF00902,London,Enterprise,Monthly,11,43.0,5.0,Healthcare,Small,30,199,6,16,9,30.0,142.0,105,16,0,67,1,60.0,6,205.3,2258.3,2022-11-19,2023-08-19,Mid-Market,Referral,No
CF06355,West Midlands,Professional,Annual,21,49.0,6.0,Healthcare,Small,26,79,27,26,11,39.0,,178,6,1,30,0,32.0,10,66.66,1399.86,2023-02-25,2023-10-12,Smb,Referral,No
CF06330,North West,Enterprise,Annual,12,47.0,7.0,Manufacturing,Micro,6,79,35,8,4,51.0,93.0,147,14,4,11,5,69.0,0,90.62,1087.44,2023-02-06,2023-10-14,Mid-Market,Linkedin,No
CF03205,Scotland,Professional,Monthly,45,46.0,10.0,Healthcare,Micro,25,79,19,7,4,23.0,29.0,80,2,2,59,3,15.0,9,81.95,3687.75,2025-04-09,2025-06-20,Smb,Direct,Yes
CF09900,London,Professional,Monthly,2,48.0,7.0,Retail,Small,3,79,1,36,14,2.0,110.0,7,6,0,42,2,7.0,3,78.55,157.1,2021-12-22,2022-07-18,Mid-Market,Partner,Yes
CF09235,West Midlands,Starter,Annual,7,43.0,8.0,Manufacturing,Medium,29,199,10,92,50,3.0,77.0,117,8,4,31,2,56.0,1,232.0,1624.0,2024-08-31,2025-04-12,Smb,Organic Search,No
CF00671,West Midlands,Professional,Annual,9,48.0,6.0,Manufacturing,Micro,21,29,4,1,0,76.0,167.0,3,14,3,71,2,28.0,11,26.86,241.74,2020-07-15,2020-09-20,Smb,Referral,No
CF04734,East Midlands,Enterprise,Monthly,5,51.0,1.0,Logistics,Small,4,199,2,16,5,2.0,36.0,49,8,1,42,5,77.0,2,185.03,925.15,2025-04-12,2025-06-20,Smb,Referral,Yes
CF05399,London,Enterprise,Monthly,28,42.0,7.0,Technology,Micro,27,199,2,7,3,71.0,,157,6,2,55,1,51.0,8,224.06,6273.68,2023-12-21,2024-01-13,Smb,Linkedin,No
CF09114,East Midlands,Enterprise,Annual,16,51.0,9.0,Healthcare,Small,2,29,5,34,18,21.0,65.0,55,18,3,48,0,51.0,8,32.04,512.64,2024-04-20,2024-06-01,Smb,Linkedin,No
CF11987,Wales,Starter,Annual,35,43.0,,Finance,Medium,27,79,16,150,86,81.0,117.0,118,2,1,16,2,45.0,7,67.33,2356.55,2024-11-16,2025-03-23,Smb,Google Ads,No
CF11148,North East,Enterprise,Annual,38,38.0,9.0,Healthcare,Micro,20,29,8,7,5,47.0,115.0,45,0,5,40,0,74.0,5,30.77,1169.26,2021-03-07,2021-04-30,Smb,Organic Search,No
CF09068,North West,Professional,Annual,26,44.0,,Education,Small,22,79,13,33,10,46.0,90.0,183,4,1,58,5,50.0,7,74.42,1934.92,2021-05-24,2022-01-16,Mid-Market,Organic Search,No
CF07583,North East,Starter,Monthly,56,48.0,5.0,Education,Micro,7,199,14,9,4,33.0,42.0,55,6,0,6,3,69.0,3,168.37,9428.72,2024-09-05,2025-06-20,Mid-Market,Linkedin,No
CF03327,North West,Professional,Monthly,1,56.0,6.0,Manufacturing,Small,10,79,7,27,7,66.0,134.0,147,5,2,26,0,47.0,6,67.12,67.12,2023-01-06,2023-10-12,Smb,Organic Search,No
CF00840,North West,Starter,Monthly,9,43.0,2.0,Logistics,Medium,3,199,9,186,70,3.0,46.0,122,19,3,22,3,,8,233.65,2102.85,2021-02-01,2021-04-06,Smb,Direct,Yes
CF02346,South West,Professional,Annual,40,40.0,7.0,Logistics,Medium,14,29,15,75,25,6.0,143.0,125,1,2,37,3,40.0,3,30.96,1238.4,2025-03-15,2025-06-20,Mid-Market,Direct,No
CF12476,West Midlands,Starter,Monthly,6,38.0,3.0,Technology,Micro,23,79,15,4,2,54.0,,18,15,1,39,3,82.0,0,66.51,399.06,2022-01-31,2023-01-04,Mid-Market,Linkedin,Yes
CF12281,East Midlands,Professional,Monthly,21,45.0,7.0,Finance,Micro,5,199,16,2,1,95.0,49.0,16,14,6,8,2,41.0,6,176.41,3704.61,2023-05-04,2023-11-15,Smb,Partner,No
CF13367,North West,Starter,Annual,9,51.0,1.0,Technology,Micro,1,199,21,4,1,66.0,177.0,114,3,2,62,0,54.0,9,211.06,1899.54,2023-02-22,2023-08-20,Smb,Direct,No
CF05450,West Midlands,Starter,Monthly,18,40.0,2.0,Healthcare,Micro,12,29,20,5,3,90.0,166.0,43,17,1,11,3,47.0,2,29.66,533.88,2024-07-18,2025-05-09,Smb,Linkedin,No
CF06994,Wales,Starter,Annual,27,40.0,9.0,Healthcare,Micro,19,29,36,1,0,69.0,164.0,29,3,0,24,0,15.0,6,31.43,848.61,2020-01-08,2020-07-09,Smb,Organic Search,No
CF09117,Wales,Starter,Monthly,19,52.0,8.0,Healthcare,Micro,16,29,20,9,4,71.0,137.0,106,17,3,1,1,,0,30.68,582.92,2021-07-31,2022-06-14,Mid-Market,Linkedin,No
CF06212,East Midlands,Starter,Annual,2,51.0,3.0,Education,Micro,14,79,4,10,5,62.0,147.0,97,14,3,34,0,48.0,7,92.31,184.62,2024-05-05,2025-04-01,Smb,Direct,No
CF10649,South East,Starter,Annual,42,39.0,5.0,Finance,Medium,26,29,29,122,51,40.0,153.0,66,6,3,51,1,99.0,5,28.63,1202.46,2025-01-23,2025-06-20,Smb,Google Ads,No
CF14725,South East,Professional,Annual,17,38.0,6.0,Finance,Small,3,29,32,17,11,97.0,20.0,43,16,3,39,1,36.0,7,25.06,426.02,2022-10-15,2023-03-27,Smb,Linkedin,No
CF07125,London,Enterprise,Annual,11,40.0,6.0,Finance,Micro,1,79,9,5,2,86.0,89.0,191,6,2,61,4,57.0,10,92.89,1021.79,2021-06-25,2022-01-07,Mid-Market,Referral,No
CF01895,London,Starter,Monthly,3,56.0,5.0,Logistics,Small,5,29,28,46,36,93.0,43.0,37,10,2,8,1,47.0,1,34.04,102.12,2025-05-10,2025-06-06,Mid-Market,Partner,No
CF00523,North East,Starter,Monthly,12,46.0,2.0,Retail,Medium,16,79,40,104,31,61.0,84.0,110,0,1,56,4,,7,65.37,784.44,2024-10-29,2025-01-13,Mid-Market,Organic Search,Yes
CF11474,London,Starter,Monthly,0,,,Manufacturing,Small,14,29,21,35,19,55.0,26.0,132,6,2,10,3,80.0,0,24.82,868.7,2023-03-08,2023-07-09,Enterprise,Direct,No
CF10486,West Midlands,Professional,Monthly,13,42.0,10.0,Finance,Small,10,29,37,38,29,11.0,81.0,91,4,4,39,2,47.0,9,34.02,442.26,2020-07-14,2020-08-06,Smb,Google Ads,No
CF11344,Wales,Starter,Annual,47,42.0,8.0,Finance,Small,17,199,34,42,28,16.0,100.0,169,0,2,20,2,61.0,4,169.05,7945.35,2024-11-30,2025-04-24,Smb,Partner,No
CF01030,South East,Professional,Annual,5,38.0,8.0,Technology,Medium,20,79,14,116,51,73.0,51.0,182,17,1,1,1,78.0,3,75.55,377.75,2022-08-13,2023-04-07,Mid-Market,Partner,No
CF13821,East Midlands,Starter,Annual,67,57.0,3.0,Manufacturing,Micro,6,79,13,3,2,20.0,171.0,126,13,3,37,1,34.0,11,85.6,5735.2,2021-09-20,2022-07-28,Smb,Linkedin,No
CF07330,North West,Starter,Monthly,35,51.0,2.0,Education,Micro,19,199,18,9,5,32.0,,61,5,1,30,2,50.0,11,184.89,6471.15,2022-11-04,2023-02-13,Smb,Direct,No
CF12283,Wales,Starter,Monthly,1,,1.0,Retail,Medium,25,29,27,187,146,32.0,131.0,192,16,6,70,4,47.0,4,25.14,25.14,2022-12-29,2023-08-21,Mid-Market,Organic Search,Yes
CF00991,London,Starter,Monthly,3,46.0,2.0,Finance,Small,29,29,7,22,5,32.0,11.0,165,1,1,53,3,14.0,5,23.63,70.89,2020-09-07,2021-02-13,Mid-Market,Organic Search,Yes
CF02926,South East,Professional,Annual,17,42.0,9.0,Technology,Small,3,79,31,27,19,65.0,157.0,74,6,2,16,4,48.0,2,83.4,1417.8,2020-09-30,2021-08-11,Enterprise,Direct,No
CF01097,West Midlands,Professional,Monthly,26,32.0,4.0,Manufacturing,Large,6,29,33,844,519,44.0,62.0,99,12,3,2,4,52.0,0,30.18,784.68,2020-01-10,2020-08-09,Smb,Organic Search,No
CF08992,South West,Starter,Monthly,44,59.0,7.0,Manufacturing,Large,29,79,31,694,321,73.0,159.0,172,3,7,25,0,,2,90.31,3973.64,2023-01-04,2023-10-26,Enterprise,Organic Search,No
CF13865,Scotland,Starter,Monthly,30,49.0,9.0,Logistics,Small,16,79,14,35,12,79.0,13.0,4,8,1,61,4,84.0,6,64.22,1926.6,2024-04-13,2025-01-26,Mid-Market,Direct,No
CF08331,South West,Starter,Monthly,20,50.0,1.0,Finance,Small,24,29,12,40,14,9.0,55.0,12,7,1,38,5,23.0,1,31.83,636.6,2020-12-29,2021-11-12,Enterprise,Google Ads,Yes
CF13920,Scotland,Starter,Monthly,10,37.0,10.0,Retail,Micro,30,79,28,4,2,62.0,112.0,139,10,2,25,0,24.0,4,84.89,848.9,2022-07-24,2023-03-25,Smb,Direct,No
CF07063,South West,Enterprise,Monthly,10,48.0,4.0,Retail,Micro,17,29,33,5,3,10.0,161.0,115,0,5,5,0,95.0,4,26.02,260.2,2021-04-23,2022-01-01,Smb,Direct,Yes
CF12792,Wales,Starter,Monthly,8,47.0,5.0,Healthcare,Small,10,29,14,13,3,79.0,23.0,192,13,3,22,2,58.0,0,34.64,277.12,2022-02-28,2022-09-27,Mid-Market,Direct,No
CF10169,South East,Professional,Monthly,35,44.0,10.0,Healthcare,Medium,3,29,26,197,99,87.0,61.0,186,12,2,26,1,96.0,4,28.77,1006.95,2024-05-11,2025-04-29,Mid-Market,Linkedin,No
CF00927,Wales,Enterprise,Annual,21,43.0,9.0,Healthcare,Small,22,79,19,12,7,28.0,120.0,97,9,2,34,2,89.0,1,66.04,1386.84,2022-01-10,2022-02-04,Enterprise,Referral,No
CF13820,South East,Starter,Monthly,11,37.0,7.0,Finance,Medium,7,29,38,155,33,31.0,74.0,114,7,0,34,2,28.0,2,27.48,302.28,2022-11-10,2023-02-17,Smb,Linkedin,No
CF10803,North West,Starter,Monthly,8,40.0,6.0,Retail,Medium,12,79,9,120,26,60.0,94.0,64,12,1,33,0,95.0,5,73.29,586.32,2020-04-02,2020-12-17,Mid-Market,Linkedin,No
CF10500,North West,Starter,Monthly,21,43.0,7.0,Education,Small,23,29,31,41,8,38.0,32.0,26,15,1,64,1,85.0,5,26.22,550.62,2020-04-25,2021-01-14,Smb,Organic Search,No
CF08607,North East,Enterprise,Monthly,8,45.0,2.0,Logistics,Micro,28,29,4,7,2,5.0,18.0,153,1,1,41,1,59.0,3,29.68,237.44,2022-02-11,2022-09-17,Smb,Google Ads,Yes
CF06183,South West,Starter,Annual,30,63.0,1.0,Finance,Small,6,199,37,31,13,9.0,16.0,137,14,0,12,5,98.0,3,225.81,6774.3,2022-08-27,2023-05-12,Smb,Referral,Yes
